title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categories/11,categories/12,categories/13,categories/14,categories/15,categories/16,categories/17,categories/18,categories/19,categories/20,categories/21,categories/22,url,categoryName
Ballet Folklorico of El Paso,,,4710 Montana Ave,El Paso,Texas,US,https://ballet-folklorico-of-el-paso.ueniweb.com/,(915) 731-1451,Ballet school,School,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ballet%20Folklorico%20of%20El%20Paso&query_place_id=ChIJoZd2Di9a54YRymxUNRf654I,Ballet school
Luna Nómada,5,2,"Inside Dance Designs, 927 Raynolds St",El Paso,Texas,US,http://luna-nomada.com/,(915) 929-8188,Dance school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Luna%20N%C3%B3mada&query_place_id=ChIJXRYZ4edZ54YRrWBAz8U8kcQ,Dance school
YWCA After School Programs,2.8,6,10712 Sam Snead Dr,El Paso,Texas,US,https://www.ywcaelpaso.org/,(915) 593-1289,After school program,Day care center,Summer camp organizer,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=YWCA%20After%20School%20Programs&query_place_id=ChIJGTC7wehE54YRQcaBmJVTUY4,After school program
YWCA After School Programs,,,10530 Janway Dr,El Paso,Texas,US,,(915) 472-5882,After school program,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=YWCA%20After%20School%20Programs&query_place_id=ChIJ6SvLxstE54YR0PODfptlgNE,After school program
Markspelman,,,7125 Industrial Ave,El Paso,Texas,US,,(915) 433-8712,Trade school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Markspelman&query_place_id=ChIJB6pm3BBb54YRWZkf2WtHso0,Trade school
Lone Star Real Estate School,5,19,"Single Story Building, 9440 Viscount Blvd Unit B",El Paso,Texas,US,https://www.lonestarrealestateschool.com/,(915) 209-2001,Real estate school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lone%20Star%20Real%20Estate%20School&query_place_id=ChIJvf67o1Jb54YRfwMUSbVh6i4,Real estate school
Second Baptist Church,4.9,9,401 S Virginia St,El Paso,Texas,US,,(915) 532-7860,Baptist church,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Second%20Baptist%20Church&query_place_id=ChIJL1jDygRZ54YRTe9DKK2NChI,Baptist church
Phlebotomy Training Specialists,4.8,99,4105 Rio Bravo St Ste 105,El Paso,Texas,US,https://www.phlebotomyusa.com/texas/el-paso-phlebotomy-courses/,(888) 531-8378,Vocational school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Phlebotomy%20Training%20Specialists&query_place_id=ChIJ6XmyffRZ54YR-mcdXrVSrpY,Vocational school
World Of Colors Learning Center,3.7,6,Suncrest Dr,El Paso,Texas,US,,(918) 275-3453,Preschool,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=World%20Of%20Colors%20Learning%20Center&query_place_id=ChIJzYGBzORX54YRH80B0mrG938,Preschool
St Andrews Weekday Children's,4,1,2155 Wedgewood Dr,El Paso,Texas,US,,(915) 593-3043,Preschool,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=St%20Andrews%20Weekday%20Children's&query_place_id=ChIJmQrhXjJb54YRubB2OBCXBf4,Preschool
Vista Del Sol KinderCare,5,16,11022 Vista del Sol Dr,El Paso,Texas,US,https://www.kindercare.com/our-centers/el-paso/tx/300362?utm_campaign=kc-lg&utm_source=yext&utm_medium=pro&utm_keyword=&utm_platform=&utm_matchtype=&utm_adgroupid=&utm_content=gmb&y_source=1_NTA3MjIxLTcxNS1sb2NhdGlvbi53ZWJzaXRl,(915) 591-7795,Preschool,Day care center,Kindergarten,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vista%20Del%20Sol%20KinderCare&query_place_id=ChIJ3f1GgLxE54YRhqxxGAt8WOE,Preschool
Sun City Welding Academy,5,151,6940 Commerce Ave,El Paso,Texas,US,http://www.suncitywelding.com/,(915) 888-6082,Trade school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sun%20City%20Welding%20Academy&query_place_id=ChIJMWDCskdb54YRDHtxns4pAmU,Trade school
3A Research LLC (East location),4.2,10,10400 Vista del Sol Dr #104,El Paso,Texas,US,http://3asites.com/,(915) 598-8888,Research institute,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=3A%20Research%20LLC%20(East%20location)&query_place_id=ChIJAQCQvUxb54YRtFJ1EznY0h8,Research institute
Wolfpack Training Academy,4.9,9,1147 Larry Mahan Dr # C,El Paso,Texas,US,,(915) 345-2702,Martial arts school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Wolfpack%20Training%20Academy&query_place_id=ChIJdzO8OKNb54YR3JOKP7YfNNk,Martial arts school
YWCA After School Programs,,,5430 Buckley Dr,El Paso,Texas,US,,(915) 472-5914,After school program,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=YWCA%20After%20School%20Programs&query_place_id=ChIJF_WoxuxX54YR6rN_54Xs120,After school program
Olympus Beauty Academy,,,750 Sunland Park Dr #750,El Paso,Texas,US,https://www.olympusbeauty.com/olympiancosmetology/location-el-paso/,(877) 710-9311,Trade school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Olympus%20Beauty%20Academy&query_place_id=ChIJAQAAfAX43YYRQzBvxUrImdI,Trade school
ITS Academy of Beauty - El Paso,3.7,34,750 Sunland Park Dr,El Paso,Texas,US,https://www.itsbeautyacademy.com/,(915) 779-8000,Beauty school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=ITS%20Academy%20of%20Beauty%20-%20El%20Paso&query_place_id=ChIJ1SQhEwX43YYRzA3F2rU7zLg,Beauty school
El Paso Practical,,,4171 N Mesa St,El Paso,Texas,US,,,Barber school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Paso%20Practical&query_place_id=ChIJ065zhz1Y54YRJe6ZNlTqNRA,Barber school
Iglesia Bautista Del Centro,5,8,816 S Florence St,El Paso,Texas,US,,(915) 532-7109,Baptist church,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Iglesia%20Bautista%20Del%20Centro&query_place_id=ChIJeUxRkRtZ54YRG-sx0vF_FDo,Baptist church
Holy Family Catholic Church,5,12,900 W Missouri Ave,El Paso,Texas,US,https://www.facebook.com/people/Holy-Family-Catholic-Church/100083153141543/,(915) 532-8462,Church,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Holy%20Family%20Catholic%20Church&query_place_id=ChIJ2X_oQYFZ54YR-A7r-FUL6Vw,Church
Texas A&M Transportation Institute,,,4050 Rio Bravo St #212,El Paso,Texas,US,http://tti.tamu.edu/,(915) 532-3759,Research institute,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Texas%20A%26M%20Transportation%20Institute&query_place_id=ChIJF4DA0xBY54YRjorloKtEXAY,Research institute
Recording Connection Audio Institute,5,5,120 W Castellano Dr suite a,El Paso,Texas,US,https://recordingconnection.com/school-locations/el-paso/?utm_source=google&utm_medium=organic&utm_campaign=_ml_rc_starcity_el_paso_tx&utm_content=gmb,(915) 257-6850,Music school,Educational institution,Music college,Trade school,Vocational school,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Recording%20Connection%20Audio%20Institute&query_place_id=ChIJndtK7rdZ54YRAeAtP9Sn1_0,Music school
Milan Institute of Cosmetology - El Paso West,,,750 Sunland Park Dr E-08B,El Paso,Texas,US,https://milaninstitute.edu/locations/el-paso-sunderland-park-texas/,(915) 250-0431,Trade school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Milan%20Institute%20of%20Cosmetology%20-%20El%20Paso%20West&query_place_id=ChIJmQ2xNeb53YYRu92Qu0g5Bw4,Trade school
Sound Stage 9 WEST,5,2,750 Sunland Park Dr,El Paso,Texas,US,http://www.soundstage9.com/,(915) 910-2570,Music school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sound%20Stage%209%20WEST&query_place_id=ChIJ72cej7z53YYR2o6BcH-H5K4,Music school
El Paso Driving Academy,5,17,10120 Montwood Dr,El Paso,Texas,US,http://www.elpasodriving.com/,(915) 595-9896,Driving school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Paso%20Driving%20Academy&query_place_id=ChIJnXtUsDhb54YR5_Tznn_He0o,Driving school
5 Star Driving School,3,2,1212 N Yarbrough Dr,El Paso,Texas,US,,(915) 598-1898,Driving school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=5%20Star%20Driving%20School&query_place_id=ChIJ9ajA964F-hQR-Na2RWpOKuc,Driving school
Dan's Concealed Carry Academy,5,5,1855 Trawood Dr Suite #209,El Paso,Texas,US,,(915) 503-3876,Firearms academy,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Dan's%20Concealed%20Carry%20Academy&query_place_id=ChIJy1HvSchE54YRct0UI3iW1cM,Firearms academy
Championship Martial Arts,5,206,2000 Lomaland Dr Bldg 2,El Paso,Texas,US,http://championshipmartialartselpaso.com/,(915) 592-5425,Martial arts school,Jujitsu school,Karate school,Kickboxing school,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Championship%20Martial%20Arts&query_place_id=ChIJgcvlsoxE54YRIw29ky7pqJI,Martial arts school
Promesa de Dios,5,1,3125 Rivera Ave,El Paso,Texas,US,,,Church,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Promesa%20de%20Dios&query_place_id=ChIJqXJf7XxZ54YRfhYLLNTegr8,Church
Christian Schools of El Paso,3.6,7,10104 Album Ave,El Paso,Texas,US,https://www.christianschoolsofelpaso.org/,(915) 593-5011,Kindergarten,Child care agency,Day care center,Learning center,Nursery school,Preschool,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Christian%20Schools%20of%20El%20Paso&query_place_id=ChIJCZWzIitb54YREjRJbOx5jw4,Kindergarten
United Training,,,1625 Hawkins Blvd Suite 100,El Paso,Texas,US,https://unitedtraining.com/,(915) 225-1515,Computer training school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=United%20Training&query_place_id=ChIJTWavdbpb54YRx8zhhANiaAM,Computer training school
YISD Career and Technical Center,,,300 Opportunity Drive,El Paso,Texas,US,,,High school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=YISD%20Career%20and%20Technical%20Center&query_place_id=ChIJj7mGAJ9c54YRRChPXihkg84,High school
YISD CTC Automotive Technology,,,302 Vocational Dr,El Paso,Texas,US,,,High school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=YISD%20CTC%20Automotive%20Technology&query_place_id=ChIJqxZwNwBd54YRrKQy3vwAJgc,High school
YWCA After School Programs,,,1515 Rebecca Ann Dr,El Paso,Texas,US,https://www.ywcaelpaso.org/after-school-program,,After school program,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=YWCA%20After%20School%20Programs&query_place_id=ChIJ0XDciYND54YRgUzb0zgtSa4,After school program
"Accelerated Academy | Dental Assisting El Paso, TX",5,10,1713 Weston Brent Ln,El Paso,Texas,US,https://www.acceleratedacademy.us/locations/vista-hill-dental-6d08e709-b88b-47e0-8b2e-63e0d4f0cdf9,(844) 805-3785,Vocational school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Accelerated%20Academy%20%7C%20Dental%20Assisting%20El%20Paso%2C%20TX&query_place_id=ChIJSzKwWp1F54YRtf4rbXgwXw0,Vocational school
Excel Medical Careers Academy Inc.,,,11890 Vista del Sol Dr,El Paso,Texas,US,,(915) 302-4070,Educational institution,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Excel%20Medical%20Careers%20Academy%20Inc.&query_place_id=ChIJx8u80i1E54YRoJtHy_ofEaQ,Educational institution
El Paso Driving Academy,4.8,56,550 N Yarbrough Dr #106,El Paso,Texas,US,http://www.elpasodriving.com/,(915) 594-8858,Driving school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Paso%20Driving%20Academy&query_place_id=ChIJecb8mVRD54YRtSn3IEjXk2k,Driving school
Balloons Day Care,,,11107 Montwood Dr,El Paso,Texas,US,,(915) 592-8596,After school program,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Balloons%20Day%20Care&query_place_id=ChIJT2TwFO1E54YRwbJkO05iwh4,After school program
El Paso Bat Breakers,5,1,1601 James Chisum Dr,El Paso,Texas,US,https://el-paso-bat-breakers.ueniweb.com/?utm_campaign=gmb,(915) 873-4665,Sports school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Paso%20Bat%20Breakers&query_place_id=ChIJO_lSrKJF54YRRgrpgZtaPBA,Sports school
Apex Karate Academy,4.7,11,11237 Pellicano Dr Suite C,El Paso,Texas,US,http://apexkarateacademy.com/,(915) 331-0673,Karate school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Apex%20Karate%20Academy&query_place_id=ChIJ6xyu_0RF54YRWuOiCiu7lIM,Karate school
El Paso Clinical Trials,5,2,1729 Weston Brent Ln,El Paso,Texas,US,http://www.elpasoclinicaltrials.com/,(915) 247-2309,Research institute,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Paso%20Clinical%20Trials&query_place_id=ChIJL4vcMcpF54YR9cU-qoeiI-s,Research institute
Ysleta Pre-K Center,3.9,32,7940 Craddock Ave,El Paso,Texas,US,https://www.yisd.net/ysletaprek,(915) 434-9500,Preschool,Kindergarten,School,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ysleta%20Pre-K%20Center&query_place_id=ChIJ6wd1bVJb54YRM82erYQ4G90,Preschool
Academy of Barbers iInstitute/EPT,4.3,11,1421 Lee Trevino Dr D7,El Paso,Texas,US,,(915) 920-1157,Barber school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Academy%20of%20Barbers%20iInstitute%2FEPT&query_place_id=ChIJ4woFa5JF54YR7zCnWfd1wOY,Barber school
West Texas Driving Academy,1.8,5,1613 N Zaragoza Rd #111,El Paso,Texas,US,http://www.westtexasdriving.com/,(915) 820-7513,Driving school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=West%20Texas%20Driving%20Academy&query_place_id=ChIJ1ZXTk4hD54YRaU7hewb0ZGY,Driving school
The Happy Note,,,11625 Pellicano Dr B,El Paso,Texas,US,,(915) 630-6360,Music school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Happy%20Note&query_place_id=ChIJhac-xXND54YRY3viknR4zyA,Music school
Adverse City,,,11450 James Watt Dr suite b-8,El Paso,Texas,US,,(915) 791-2392,Martial arts school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Adverse%20City&query_place_id=ChIJTymokGND54YRP45l8yk4GQU,Martial arts school
Studio,5,6,1478 George Dieter Dr,El Paso,Texas,US,,,Dance school,Fitness center,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Studio&query_place_id=ChIJdzhFTnBD54YRzJt2dbhA2QE,Dance school
WARRIORS TAEKWONDO TEAM,5,11,5070 Doniphan Dr Ste A,El Paso,Texas,US,,(915) 975-4717,Taekwondo school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=WARRIORS%20TAEKWONDO%20TEAM&query_place_id=ChIJDfmefn753YYR4IHC7VbFFLg,Taekwondo school
Home of the Artist,5,3,369 Shadow Mountain Dr Suite A,El Paso,Texas,US,http://www.homeoftheartist.org/,(915) 881-4007,Music school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Home%20of%20the%20Artist&query_place_id=ChIJAx75F2pX54YRlKQATQ2xdtk,Music school
Recording Connection Audio Institute,5,3,6430 Gtwy Blvd E Ste c,El Paso,Texas,US,https://recordingconnection.com/school-locations/el-paso/?utm_source=google&utm_medium=organic&utm_campaign=_ml_rc_beaconhill_el_paso_tx&utm_content=gmb,(915) 257-5980,Music school,Educational institution,Music college,Trade school,Vocational school,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Recording%20Connection%20Audio%20Institute&query_place_id=ChIJ7cnkLzhb54YRGPyhIYFMJmM,Music school
Third Generation Martial Arts,,,4950 Hondo Pass Dr Suite D,El Paso,Texas,US,,(915) 751-7165,Martial arts school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Third%20Generation%20Martial%20Arts&query_place_id=ChIJEbgp5GdR54YRyjC8SUIeOKQ,Martial arts school
The general cdl,,,8888 Dyer St Suite 416,El Paso,Texas,US,https://thegeneralcdl.com/,(915) 493-5282,Truck driving school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20general%20cdl&query_place_id=ChIJM04guk5R54YRkQEVosKTVcM,Truck driving school
Flowers In the Garden Child Development Center,5,24,3331 Idalia Ave,El Paso,Texas,US,,(575) 323-4443,Preschool,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Flowers%20In%20the%20Garden%20Child%20Development%20Center&query_place_id=ChIJBUqVcZVZ54YRTvHEAKWFOm0,Preschool
Driving School C2266,4.7,30,3301 N Piedras St suite a,El Paso,Texas,US,,(915) 566-5707,Driving school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Driving%20School%20C2266&query_place_id=ChIJCWE5kz5b54YRLrJhUU5Rxg0,Driving school
Iglesia Abundancia De Paz,4.7,7,7959 Esther Rd,El Paso,Texas,US,,(915) 888-1259,Church,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Iglesia%20Abundancia%20De%20Paz&query_place_id=ChIJAQBcn6xE54YRUI8Sr89ugYs,Church
Iglesia De Dios En Cristo Jesus,5,3,1132 Gloria St,El Paso,Texas,US,,,Apostolic church,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Iglesia%20De%20Dios%20En%20Cristo%20Jesus&query_place_id=ChIJoyfCsFdD54YR0VZGUfrXfEE,Apostolic church
Iglesia De Cristo,4.8,5,7958 Esther Rd,El Paso,Texas,US,,(915) 595-3931,Church of Christ,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Iglesia%20De%20Cristo&query_place_id=ChIJ7aXyYatE54YR5pyDBUo_dnc,Church of Christ
Iglesia Adventista del Séptimo Día Hispana - El Paso Meraz / El Paso Meraz Spanish Seventh-day Adventist Church,4.8,9,8084 Meraz Ave,El Paso,Texas,US,http://www.adventistdirectory.org/ViewEntity.aspx?EntityID=10655,(915) 595-2550,Seventh-day Adventist church,Church,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Iglesia%20Adventista%20del%20S%C3%A9ptimo%20D%C3%ADa%20Hispana%20-%20El%20Paso%20Meraz%20%2F%20El%20Paso%20Meraz%20Spanish%20Seventh-day%20Adventist%20Church&query_place_id=ChIJP06FXalE54YRJz9PV7r8vEQ,Seventh-day Adventist church
San Alberto Magno Convent,5,4,634 Hampton Rd,El Paso,Texas,US,,(915) 590-3107,Religious destination,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=San%20Alberto%20Magno%20Convent&query_place_id=ChIJQc5XeFJD54YRVSw-UuYWHA8,Religious destination
Student Services Center,5,1,"Student Services Center, 886 N Oregon St",El Paso,Texas,US,,,Educational institution,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Student%20Services%20Center&query_place_id=ChIJCYoxJ_9Y54YR0W0R6cvmAU4,Educational institution
ingles individual El Paso,4.2,27,221 N Kansas St Suite 700,El Paso,Texas,US,http://inglesindividual.com/el-paso-texas/,(915) 242-2161,English language school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=ingles%20individual%20El%20Paso&query_place_id=ChIJjy4dOQJZ54YRxxqwm0kj_xo,English language school
Sanchez Studio,5,12,4671 Montana Ave,El Paso,Texas,US,https://www.thejazzexchange.org/academyprogram,(915) 307-6557,Educational institution,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanchez%20Studio&query_place_id=ChIJs2aLIt5b54YRaME0m_jl-sQ,Educational institution
"Computer Labs, Inc.",4.3,15,6455 Hiller St Suite 6B,El Paso,Texas,US,http://www.4cpubiz.com/,(915) 591-8899,Computer training school,Educational testing service,Technical school,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Computer%20Labs%2C%20Inc.&query_place_id=ChIJ_1xpgmJD54YR7ooZPeMYKTA,Computer training school
St Paul's Day Care & Preschool,,,7000 Edgemere Blvd,El Paso,Texas,US,,(915) 775-0119,Preschool,After school program,Children's camp,Day care center,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=St%20Paul's%20Day%20Care%20%26%20Preschool&query_place_id=ChIJrfJmIf9a54YRh7Cb-Jpezm8,Preschool
JJ Aviation,,,6701 Convair Rd,El Paso,Texas,US,,(915) 667-3639,Aviation training institute,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=JJ%20Aviation&query_place_id=ChIJiURRsrVb54YRaVbPCofzzF0,Aviation training institute
"Math Tutoring in El Paso, Tx",,,1114 E Rio Grande Ave #5,El Paso,Texas,US,https://www.wyzant.com/Tutors/DavidYB,(915) 270-2256,Mathematics school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Math%20Tutoring%20in%20El%20Paso%2C%20Tx&query_place_id=ChIJJejlXBtZ54YRKF9rk0zxAxg,Mathematics school
El Paso Massage Academy,1,1,221 N Kansas St Suite 700 - #5023,El Paso,Texas,US,http://elpasomassageacademy.com/,(512) 987-8870,Trade school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Paso%20Massage%20Academy&query_place_id=ChIJjy96ZldZ54YRwixWQKu4KaM,Trade school
The BOOST Network,,,100 N Stanton St #500,El Paso,Texas,US,https://www.theboostnetwork.org/,(915) 533-2434,After school program,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20BOOST%20Network&query_place_id=ChIJ1w8XiVZZ54YRlyR9zUuIQZg,After school program
young masters cello studies,,,805 Montana Ave,El Paso,Texas,US,,,Educational institution,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=young%20masters%20cello%20studies&query_place_id=ChIJoQAAvapZ54YRA18Wk0EPa84,Educational institution
ASC Technical Institute,4.9,121,6401 Convair Rd,El Paso,Texas,US,https://asctechnicalinstitute.com/,(915) 505-6488,Truck driving school,Technical school,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=ASC%20Technical%20Institute&query_place_id=ChIJNX0JQzxb54YROtnzef6qdC0,Truck driving school
Reeves Martial Arts,,,221 N Kansas St Suite 800,El Paso,Texas,US,,(915) 642-0808,Martial arts school,,,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Reeves%20Martial%20Arts&query_place_id=ChIJFyWGX01Z54YRWpPG4xx9wes,Martial arts school
